    1067	crates/proto/proto/lsp.proto
    1067	crates/open_path_prompt/src/open_path_prompt.rs
    1065	crates/proto/src/proto.rs
    1064	crates/go_to_line/src/go_to_line.rs
    1062	crates/gpui_wgpu/src/cosmic_text_system.rs
    1060	crates/terminal_view/src/terminal_path_like_target.rs
    1058	crates/project/src/project_search.rs
    1057	crates/text/src/tests.rs
    1049	crates/collab/src/db/queries/buffers.rs
    1038	crates/livekit_client/src/livekit_client/playback.rs
    1037	crates/prompt_store/src/rules_to_skills_migration.rs
    1037	crates/project/src/debugger/dap_store.rs
    1033	crates/settings_content/src/workspace.rs
    1028	crates/language_models/src/provider/lmstudio.rs
    1027	crates/repl/src/session.rs
    1025	crates/editor/src/document_symbols.rs
    1020	crates/eval_cli/src/main.rs
    1020	crates/dap/src/transport.rs
    1018	crates/diagnostics/src/buffer_diagnostics.rs
    1015	crates/markdown/src/html/html_parser.rs
    1015	crates/gpui/src/text_system/line.rs
    1009	crates/sandbox/src/macos_seatbelt.rs
    1008	crates/eval_cli/mav_eval/modal_app.py
    1004	crates/sandbox/src/sandbox.rs
    1000	crates/language_models/src/provider/cloud.rs
     997	crates/editor/src/scroll.rs
     995	crates/editor/src/actions.rs
     992	crates/recent_projects/src/remote_connections.rs
     992	crates/component_preview/src/component_preview.rs
     990	crates/project/src/prettier_store.rs
     988	crates/ui/src/components/ai/thread_item.rs
     978	crates/scheduler/src/tests.rs
     972	crates/collab/tests/integration/test_server.rs
     971	crates/language_models/src/provider/opencode.rs
     969	crates/edit_prediction_cli/src/synthesize.rs
     969	crates/collab/tests/integration/db_tests/channel_tests.rs
     966	crates/edit_prediction/src/zeta.rs
     966	crates/debugger_ui/src/session/running/stack_frame_list.rs
     957	crates/project/tests/integration/trusted_worktrees.rs
     957	crates/docs_preprocessor/src/main.rs
     955	crates/scheduler/src/test_scheduler.rs
     952	crates/agent_ui/src/conversation_view/thread_search_bar.rs
     951	crates/git_ui/src/text_diff_view.rs
     946	crates/util/src/shell.rs
     943	crates/vim/src/normal/increment.rs
     942	crates/ui/src/components/button/button_like.rs
     942	crates/open_ai/src/open_ai.rs
     938	crates/markdown/src/mermaid.rs
     935	crates/debugger_ui/src/session/running/memory_view.rs
     933	crates/edit_prediction_metrics/src/main.rs
     929	crates/edit_prediction/src/udiff.rs
     928	crates/edit_prediction_cli/src/score.rs
     921	crates/image_viewer/src/image_viewer.rs
     918	crates/mav_actions/src/lib.rs
     914	crates/agent_ui/src/agent_thread_item.rs
     911	crates/llama_cpp/src/llama_cpp.rs
     910	crates/project/src/image_store.rs
     907	crates/extension/src/extension_builder.rs
     907	crates/edit_prediction/src/example_spec.rs
     902	crates/agent_ui/src/language_model_selector.rs
     901	crates/gpui/src/scene.rs
     900	crates/settings_content/src/project.rs
     896	crates/editor/src/test/editor_test_context.rs
     895	crates/git_ui/src/solo_diff_view.rs
     895	crates/agent_ui/src/model_selector.rs
     892	crates/tab_switcher/src/tab_switcher.rs
     891	crates/gpui/src/keymap/context.rs
     885	crates/gpui/src/styled.rs
     884	crates/collab/tests/integration/channel_buffer_tests.rs
     883	crates/gpui/src/app/context.rs
     881	crates/project/src/lsp_store/lsp_ext_command.rs
     880	crates/gpui_macos/src/text_system.rs
     879	crates/debugger_ui/src/session/running/console.rs
     876	crates/remote/src/transport/docker.rs
